zinc_id,smiles
ZINC000014614389,C#CC#CC#C[C@H](O)[C@H](O)CO
ZINC000238336009,CO[C@H]([C@H](C)O)[C@@H](O)[C@@H](O)C=O
ZINC000253674453,OC[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000001670806,NC(=O)C#CC(N)=O
ZINC000238733407,C[C@@](O)(C(=O)O)C(=O)C(=O)CO
ZINC000257429724,CN[C@@H]1[C@H](C)O[C@H](O)[C@@H](O)[C@@]1(C)O
ZINC000015261249,N[C@@H](CCC(=O)NCCO)C(=O)O
ZINC000002567699,COC(CO)CO
ZINC000257375494,CC[C@@H]1N[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000020230747,CCOC(=O)[C@H](N)CO
ZINC000001747043,CC(=O)OC[C@@H](N)C(=O)O
ZINC000032627199,Cn1cc(C(=O)O)c(=O)[nH]c1=O
ZINC000257391711,N[C@H]1[C@H](O)[C@H](O)[C@@H](O)O[C@H]1CO
ZINC000001532722,N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O
ZINC000104860950,O=C(O)[C@H]1OC(=O)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000033831452,NC(=O)[C@@H](C[C@@H](N)C(=O)O)C(=O)O
ZINC000104710530,C[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O
ZINC000004097424,N=C(N)NC(=N)N
ZINC000000021088,O=C1C[C@@H]2O[C@H](CO)CN12
ZINC000006157437,N[C@@H]1[C@H](O)[C@H](O)O[C@H](CO)[C@H]1O
ZINC000015060555,OCCN1C[C@H](O)[C@@H](O)[C@@H]1CO
ZINC000018322378,O[C@H]1C[C@H](O)[C@H](O)C[C@@H]1O
ZINC000001531990,O[C@H]1C[C@H]2CC[C@@](O)(N2)[C@H]1O
ZINC000108474335,C[C@@H]1OC(=O)[C@@H](O)[C@H]1O
ZINC000085880908,OC[C@@H]1CC[C@H](O)[C@H](O)[C@@H]1O
ZINC000001401803,Cn1c(=O)cc(C(=O)O)[nH]c1=O
ZINC000136642975,O=C1N=C2C(=O)NC(=O)N[C@@H]2N1
ZINC000230569728,NC1=NC(=O)[C@H]2NC(=O)CN=C2N1
ZINC000153697821,CC(=O)C1=C(N)C(=O)C=C(N)C1=O
ZINC000004102352,N[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
ZINC000005339228,C[S@](=O)C[C@H](N)C(=O)O
ZINC000017836367,OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000000896409,OCCN(CCO)CCO
ZINC000006760989,NC1=NCC[C@H]([C@H](N)C(=O)O)N1
ZINC000223628241,O=C(O)[C@H]1OC(=O)[C@H](O)[C@@H]1O
ZINC000039321699,CNC1=NC(=O)C2=NC=NC2=N1
ZINC000238774487,CC(=O)OC[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000257431668,N=C(N)NC[C@H]1C[C@H](N)C(=O)O1
ZINC000388662695,CC(C)[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000043193696,NC1=NC(=O)[C@@H]2N=CC(=O)N[C@@H]2N1
ZINC000388662702,CC(C)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000013548849,O=C(O)[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000255968199,CO[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)[C@H]1O
ZINC000224161865,O=C(O)[C@]1(O)COC[C@@H]1O
ZINC000002575033,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
ZINC000069486520,N[C@H](CC(=O)O)C(=O)NC=C(O)O
ZINC000003830965,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@@H]12
ZINC000257531767,C[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N
ZINC001933230241,NC(=O)C=CNC(=O)C=NO
ZINC000100829646,C[C@@H](O)[C@]12O[C@@H]1OC(CO)=CC2=O
ZINC000100030112,O=C1O[C@H](CO)[C@@H](O)[C@H]1O
ZINC000100389640,O=C(O)[C@@H](O)[C@H](O)C(O)=C(O)O
ZINC000263637702,CC[C@H](O)[C@@H]1O[C@H](O)[C@H](O)[C@@H]1O
ZINC000001574931,C[C@H](OP(=O)(O)O)[C@H](N)C(=O)O
ZINC000001701739,C[C@H](O)[C@H](O)CO
ZINC000105570687,O=C1O[C@H](CO)[C@@H](O)C=C1O
ZINC000021983366,O=C(O)C(=O)[C@@H](O)[C@@H](O)[C@H](O)CO
ZINC000004791994,O=C1NC(=O)[C@](O)(C(=O)O)N1
ZINC000000901783,CO[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000019851354,N[C@]1(C(=O)O)CCNC1
ZINC000000114121,O=c1[nH]cc(CO)c(=O)[nH]1
ZINC000001713589,NOC[C@@H](N)C(=O)O
ZINC000018097406,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO
ZINC000257422723,C[C@H](O)[C@]1(O)C[C@H](O)[C@@H](O)O[C@H]1C
ZINC000257760399,C[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000040456292,O=CN[C@@H](CO)C(=O)O
ZINC000012502017,C[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO
ZINC000015121709,O=C(O)N[C@H]1NC(=O)NC1=O
ZINC000257461390,N[C@@]12CC[C@@H](N1)[C@H](O)[C@H](O)[C@H]2O
ZINC000004760162,CC(=O)N[C@H](C(=O)O)[C@@H](C)O
ZINC000013484492,NC(=O)[C@@]1(O)C=C[C@H](O)C1
ZINC000196387382,C[C@H](O)[C@@](O)(C=O)[C@H](O)C=O
ZINC000014453731,N=C(O)[C@@H](O)C[C@@H](N)C(=O)O
ZINC000014584227,CO[C@H]1[C@@H](O)[C@H](CO)O[C@H]1O
ZINC000018082430,C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O
ZINC000001529356,NC(=O)N[C@H](N)C(=O)O
ZINC000018010613,O=C1C=C[C@@H](O)C[C@@H](O)CN1
ZINC000105556417,NC(=O)C1=C(N)[C@H](O)[C@H]2O[C@H]2C1=O
ZINC000044019244,OC[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O
ZINC000238782669,N[C@@H]1C[C@H](C(=O)O)O[C@@H](O)[C@H]1O
ZINC000018009324,OC[C@@H]1O[C@@H]1C#CC#C[C@@H]1O[C@@H]1CO
ZINC000003830679,OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000002046896,N[C@@H]1C=C(CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000013429809,OC1[C@@H](O)C=C[C@@H]1O
ZINC000238019045,CC#CC#CC#C[C@H](O)[C@@H](O)CO
ZINC000257471579,C[C@@H]1O[C@H](O)[C@H](N)[C@@H](O)[C@@H]1N
ZINC000306616461,CO[C@@H]1O[C@H](O)[C@H](CO)[C@H]1O
ZINC000078931392,CN[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1CN
ZINC000004691973,C[C@]1(O)C(=O)O[C@@H](CO)[C@H]1O
ZINC000100029041,O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)CO
ZINC000006495395,C[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000004686460,NC(=O)C[C@@H](NC(N)=O)C(=O)O
ZINC000253618181,C[C@@H]1NC(=O)[C@@H]2C[C@H](O)CN2C1=O
ZINC000101364259,Cn1c(=O)[nH]c2c([nH]c(=O)n2C)c1=N
ZINC000000900800,C[C@@H](O)[C@H](O)C(N)=O
ZINC000238463779,C[C@]1(C(=O)O)OC[C@H](O)[C@@H](CO)O1
ZINC000001529574,NC(=O)OC[C@H](N)C(=O)O
ZINC000255964775,CS[C@@H]1[C@H](N)[C@H](O)[C@@H](O)[C@H]1O
ZINC000049614138,N[C@@H](C(=O)O)[C@@H](CC(=O)O)C(=O)O
ZINC000000895264,O=C(O)C[C@@H](O)C(=O)O
ZINC000001532721,O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O
ZINC000100055342,O[C@H]1[C@H](O)C[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000307754643,CC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000019230152,NCCNCCN
ZINC000004429016,O=CC[C@H](O)[C@H](O)[C@H](O)CO
ZINC000308078450,O=C(O)[C@H](O)[C@H](O)[C@H](F)[C@@H](O)CO
ZINC000014683705,Cn1c(=O)n(C)c2c(=O)[nH]cnc21
ZINC000013352806,N[C@H](CCO)C(=O)NCCO
ZINC000005116778,NC1=NC(=O)C2=NC(O)=NC2=N1
ZINC000004284522,OC[C@H]1OC=C[C@@H](O)[C@@H]1O
ZINC000006157436,O=C[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000257412097,OCC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000135680832,CC(=O)NC1=CC(=O)[C@@H]2O[C@H]2C1=O
ZINC000257431054,O[C@@H]1[C@H]2OC[C@@H](O)[C@@H](O2)[C@H]1O
ZINC000000895146,N[C@@H](CCO)C(=O)O
ZINC000001866958,COC[C@@H](O)CO
ZINC000069488940,OC[C@@H](O)[C@H](O)[C@@H](O)C(O)=C(O)O
ZINC000257466684,O=CC1=C[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000100625360,O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)C[C@H]1O
ZINC000018152608,O=C(CO)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000000901061,O=C(O)[C@H](O)[C@@H](O)CO
ZINC000002044813,N=C(N)N[C@H](CC(=O)O)C(=O)O
ZINC000002626461,NC(=O)N[C@@H](CO)C(=O)O
ZINC000238398334,CO[C@H](C=O)[C@@H]1OC[C@@H](O)[C@@H]1O
ZINC000069480561,O=C(O)CC[C@H](O)[C@H](O)C(=O)O
ZINC000013438188,NC[C@@H](O)C[C@H](N)C(=O)O
ZINC000005411484,O=CC(=O)C[C@@H](O)CO
ZINC000005967112,CN1C(=O)[C@@H](NC(N)=O)N(C)C1=O
ZINC000013600416,OC1[C@@H](O)[C@H](O)C[C@@H](O)[C@H]1O
ZINC000001532464,C[C@@H](OP(=O)(O)O)[C@H](N)C(=O)O
ZINC000001532890,NC[C@@H](O)CC[C@H](N)C(=O)O
ZINC000050027045,C[C@@H](NC(=O)[C@@H](N)CS)C(=O)O
ZINC000025419330,C[C@H]1NC(=O)[C@@H]2CNCCN2C1=O
ZINC000104887618,C[C@@H]1O[C@H](O)[C@H](O)C[C@@H]1O
ZINC000020286389,N[C@@]1(C(=O)O)CCNC1
ZINC000000135376,CC(=O)N[C@H](CC(N)=O)C(=O)O
ZINC000001691176,COC(=O)C1C[C@@H](O)C(O)[C@H](O)C1
ZINC000040845479,O=C(O)[C@@H]1NC[C@H](O)[C@H](O)[C@H]1O
ZINC000004899706,C[C@@H]1NC(=O)CNC1=O
ZINC000013353480,C[C@H](C(=O)O)[C@@H](O)[C@H](N)C(=O)O
ZINC000000901286,O=C[C@@H](O)CO
ZINC000078498555,CCOC(=O)[C@@H](N)O
ZINC000013351840,O=S(=O)(O)CCNC[C@H](O)CO
ZINC000034140486,O=C(O)[C@@H]1NC[C@@H](O)[C@@H]1O
ZINC000257405464,C[C@@H]1O[C@H](O)[C@H](O)[C@@H](N(C)C)[C@H]1O
ZINC000005385283,COC(=O)C1=C[C@@H](O)[C@H](O)[C@H](O)C1
ZINC000013375104,O[C@H]1[C@H](O)[C@H](O)[C@H]2CC[C@]1(O)N2
ZINC000000895034,N[C@@H](CO)C(=O)O
ZINC000001532586,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000014683700,Cn1c(=O)[nH]c2c(=O)[nH]cnc21
ZINC000013356040,NCC[C@@H](NC(=O)C(=O)O)C(=O)O
ZINC000008551134,O=C(O)[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000306604531,O=C(O)[C@H](O)[C@@H]1OC[C@@H](O)[C@H]1O
ZINC000100056016,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000238751592,NC[C@@H]1OC(=O)[C@H](N)[C@H]1N
ZINC000044608043,NC[C@]1(O)OC[C@H](O)[C@@H](O)[C@H]1O
ZINC000014969555,OC[C@@H]1O[C@H]1C#CC#C[C@@H]1O[C@@H]1CO
ZINC000006562348,O=C(O)[C@@H]1NCC=C[C@H]1O
ZINC000238757846,CO[C@@H]1C[C@H](O)O[C@H](CO)[C@H]1O
ZINC000257376690,CN1[C@H]2CC(O)C[C@H]1[C@@H](O)[C@@H]2O
ZINC000257357887,O=C(O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O
ZINC000005131713,N[C@@H](CN[N+](=O)[O-])C(=O)O
ZINC000003860327,OC[C@H]1O[C@@H](O)C[C@@H](O)[C@H]1O
ZINC000169605643,CC1=C[C@H](O)[C@@H](O)[C@@H](O)C1=O
ZINC000032190459,N=C(N)NCC[C@H]1C[C@@H](N)C(=O)O1
ZINC000238762377,O=C(O)C1(O)NN1
ZINC000013459852,C[C@@]1(O)C(=O)OC[C@H]1O
ZINC000002111594,NCC(=O)N[C@H](CO)C(=O)O
ZINC000002391067,C[C@@H](O)[C@H](N)C(=O)NCC(=O)O
ZINC000100028197,O=C1C(O)=C(O)O[C@H]1[C@H](O)CO
ZINC000004353142,O=C1O[C@H](CO)[C@H](O)[C@@H]1O
ZINC000379325534,N=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000100004705,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O
ZINC000100385841,C[C@@H](N)C(=O)NC(CO)=C(O)O
ZINC000003870234,O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1
ZINC000085597829,O=C1O[C@H](CO)[C@H](O)C=C1O
ZINC000013601808,OC[C@H]1NCC[C@H](O)[C@@H]1O
ZINC000195359531,C[C@]12OC[C@H](O)[C@@]1(O)O[B-](O)(O)O2
ZINC000257621822,O=CN[C@H]1[C@H]2CN3CC[C@H](O2)[C@@H]13
ZINC000000899205,OCC1=CCN2C[C@H](O)[C@H](O)[C@@H]12
ZINC000000895446,CC(=O)OC[C@H](N)C(=O)O
ZINC000100005530,O=C[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000012502313,C[C@@H]1O[C@H](O)[C@@H](O)C[C@@H]1O
ZINC000014686412,N[C@H](CO)COCC[C@@H](N)C(=O)O
ZINC000100516300,O=C1O[C@H]2C[C@@]1(O)C[C@H](O)[C@@H]2O
ZINC000005410049,O=CC(=O)COP(=O)(O)O
ZINC000012504308,C[C@]1(O)OC[C@@H](O)C1(O)O
ZINC000002504811,C[C@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O
ZINC000033831449,NC(=O)[C@H](C[C@H](N)C(=O)O)C(=O)O
ZINC000307743512,C[C@H](N)CC[C@](N)(O)C(=O)O
ZINC000100065712,CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000026892782,OC[C@@H]1O[C@@H](O)C[C@H]1O
ZINC000001675961,O=C(O)[C@H]1O[C@@H]1C(=O)O
ZINC000003860246,OCC[C@H](O)CO
ZINC000038809968,C[C@H](O)[C@H](O)C[C@H](O)C=O
ZINC000002391069,C[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(=O)O
ZINC000137075755,O=C[C@H](O)[C@@H](O)[C@H](O)C(=O)CO
ZINC000040448663,NC[C@H](N)CC(=O)O
ZINC000018284972,O[C@H]1CNC[C@H]1O
ZINC000014590536,C[C@](O)(CO)[C@@H](O)CO
ZINC000000895297,O=C(O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000005766182,C[C@@H]1OCC(=O)[C@H](O)C1=O
ZINC000014620055,COC(=O)C(=O)C(=O)OC
ZINC000013351143,CC(=O)NC1=C[C@@H](O)[C@H](O)CC1=O
ZINC000257437645,C[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1N(C)C
ZINC000019366626,N[C@H](C(=O)O)[C@H](N)C(=O)O
ZINC000306268427,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(O)CO
ZINC000005131976,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
ZINC000005339229,C[S@@](=O)C[C@@H](N)C(=O)O
ZINC000014491279,OC[C@@H]1C[C@H](O)[C@@H](O)CN1
ZINC000033913818,CSC[C@H](O)[C@@H](O)[C@H](O)C=O
ZINC000090714119,CN1C(=O)[C@@H](O)CC[C@@H]1O
ZINC000000901335,O=C(O)C(O)C(=O)O
ZINC000022055788,O=C1C[C@H](O)[C@H](CO)O[C@@H]1O
ZINC000101515098,Cn1c(=N)c2[nH]c(=O)[nH]c2n(C)c1=O
ZINC000100293352,O=C(O)/C=C\C(=O)NCC(=O)O
ZINC000014455336,O=C(O)[C@@H]1C[C@H](O)[C@@H](CO)N1
ZINC000032098903,O=C1NCC[C@H]1O
ZINC000202607069,C[C@]1(O)O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000261492992,CCO[C@@H]1OC[C@](O)(CO)[C@H]1O
ZINC000306629484,OC[C@@H]1N[C@H](CO)[C@@H](O)C[C@H]1O
ZINC000145893396,OC[C@]1(O)O[C@H](O)[C@@H](O)[C@@H]1O
ZINC000169419737,OCC1=CCN2C[C@H](O)[C@@H](O)[C@@H]12
ZINC000006030220,C[C@H](O)[C@@H](O)[C@@H](N)CC=O
ZINC000014723865,CC1=NC[C@@H](O)[C@@H](C(=O)O)N1
ZINC000238736465,C[C@H](O)[C@]1(O)[C@H](O)C=C(C#N)[C@H]1O
ZINC000007997232,CN1C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO
ZINC000015261243,NC(=O)CC[C@H](NC(N)=O)C(N)=O
ZINC000003861073,N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
ZINC000238662394,N[C@@H]1C(=O)N[C@@H](C(=O)O)CC[C@@H]1O
ZINC000257453826,N=C1N[C@H](O)C[C@H]([C@@H](N)C(=O)O)N1
ZINC000008551406,C[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000059200497,OC[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O
ZINC000038415686,C[C@]1(O)OC[C@H](O)C1=O
ZINC000196194436,O=C[C@](O)(CO)[C@@H](O)[C@@H](O)CO
ZINC000018084566,COC1[C@@H](O)[C@@H](O)C(O)[C@@H](O)[C@H]1O
ZINC000014884990,N[C@]1(CO)OC[C@H](CO)[C@@H]1O
ZINC000257614988,C[C@@H]1O[C@H](O)[C@H](N)C[C@@H]1N
ZINC000238739349,O[C@H]1C[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000100043983,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
ZINC000005020016,OC[C@]1(O)CO[C@](O)(CO)CO1
ZINC000013352509,N[C@H](CC#CC(=O)O)C(=O)O
ZINC000005113459,NCC[C@H](O)CN
ZINC000004654613,C[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@@H]1O
ZINC000071755581,O=C(O)[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000019366193,O=C(O)CNCCNCC(=O)O
ZINC001857578748,O=C(O)[C@H]1C(=CCO)O[C@H]2CC(=O)N21
ZINC000004102301,C[C@@H](N)C(=O)OP(=O)(O)O
ZINC000150216094,CO[C@H]([C@H](O)C=O)[C@H](O)CO
ZINC000013438086,NCC[C@@H](O)[C@H](N)CC(=O)O
ZINC000014649303,OC[C@@H](O)C[C@@H](O)CO
ZINC000002563988,O=C1O[C@@H]([C@H](O)C(=O)O)[C@@H](O)[C@@H]1O
ZINC000068604673,O=C1CSCC(=O)NCCN1
ZINC000166050853,CC(=O)NC1=C[C@H](O)[C@H]2O[C@H]2C1=O
ZINC000001532497,N=C[C@@H](O)[C@H](O)COP(=O)(O)O
ZINC000090569203,N[C@@H]1CO[C@H](O)[C@H](O)[C@H]1O
ZINC000013327708,C[C@@H](O)[C@@](O)(C(=O)O)C(C)(C)O
ZINC000028631450,CO[C@H](C=O)[C@@H](O)[C@@H](O)CO
ZINC000111430806,CC(=O)NC1=C[C@H](O)[C@H]2O[C@@H]2C1=O
ZINC000014453730,N=C(O)[C@@H](O)C[C@H](N)C(=O)O
ZINC000005834417,O=C(O)C1=C[C@@H](O)[C@H](O)C(=O)C1
ZINC000005829087,NCCC[C@H](N)CC(N)=O
ZINC000001530145,O=C(O)C[C@H](C(=O)O)C(=O)C(=O)O
ZINC000111485834,O=C1C(CO)=CC(=O)[C@@H]2O[C@H]12
ZINC000257543596,C[C@H](O)[C@@]1(O)[C@H](C)O[C@@H](O)C[C@H]1O
ZINC000111466117,CO[C@H]([C@H](O)C=O)[C@@H](O)[C@@H](C)O
ZINC000223823834,NN/C=N/CCC(=O)O
ZINC000001566076,O=c1cc(O)c1=O
ZINC000000182957,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O
ZINC000006030223,CO[C@H](C=O)[C@H](O)[C@H](O)[C@H](C)O
ZINC000028630762,O=C[C@H](O)[C@H](O)[C@@H](O)[C@@H](S)CO
ZINC000044831797,O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]12
ZINC000000895231,N[C@@H](CC=O)C(=O)O
ZINC000141725927,O=C(O)[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O
ZINC000101723482,O[C@H]1C=C[C@@H](O)[C@@H]1O
ZINC000014455322,O=C1C=CCO[C@@]1(O)CO
ZINC000001683490,O=C(O)CN(CCO)CCO
ZINC000169331797,NC(=O)C1=CN(O)[C@H](C(=O)O)C1
ZINC000257574662,C[C@@H]1O[C@H](O)[C@@H](O)[C@@]1(O)CO
ZINC000014451354,C[C@H](O)[C@H]1NC(=O)CNC1=O
ZINC000049614133,N[C@H](C(=O)O)[C@@H](CC(=O)O)C(=O)O
ZINC000257584851,C[C@@H]1O[C@H](O)[C@H](O)[C@](C)(O)[C@H]1O
ZINC000000895164,O=C(O)C1(O)C[C@H](O)C(O)[C@@H](O)C1
ZINC000013353319,C=C(C(=O)O)[C@@H](O)[C@@H](N)C(=O)O
ZINC000257555757,CC[C@@H]1N[C@H](C)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261501553,C[C@H](O)[C@]1(O)C=C[C@](O)(C#N)[C@H]1O
ZINC000307754644,CC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000013551918,O=C1O[C@@H]2[C@H](O)[C@H](O)O[C@H]2[C@H]1O
ZINC000013508687,O=CC(=O)C(=O)O
ZINC000015274320,N=C1NOCC[C@H](C(=O)O)N1
ZINC000100829648,C[C@H](O)[C@]12O[C@@H]1OC(CO)=CC2=O
ZINC000014451111,N[C@H](C[S@@](=O)CCO)C(=O)O
ZINC000257692314,O[C@H]1C[C@@H]2CC[C@@H](O)[C@]1(O)N2
ZINC000255994497,OCC1=C[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000307742372,C[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)N1C
ZINC000105351995,O=C1C=C[C@H](O)[C@@]2(CO)O[C@H]12
ZINC000100057600,O=C1C(O)=C(O)O[C@H]1[C@@H](O)CO
ZINC000008551176,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000001508184,O=c1[nH]c(=O)n(CCO)c2nonc12
ZINC000013351060,CCOC[C@@H](O)[C@@H](N)C(=O)O
ZINC000261527159,N[C@@H](C[SH](=O)=O)C(=O)O
ZINC000034380913,OC[C@H](O)[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000104605653,C[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O
ZINC000224811205,CC(=O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000242649052,O=BOB(O)OB(O)OB=O
ZINC000306761350,O[C@@H]1C[C@@H]2OC[C@@H](O)[C@H]2O1
ZINC000245380817,C[C@H](O)[C@H](O)[C@H](O)[C@@H](N)C=O
ZINC000255997602,CO[C@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000306709582,NC(=O)[C@]1(O)C[C@H](O)[C@H]2O[C@@H]21
ZINC000003869937,O=C1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000001846556,CN(C)CC(=O)NN
ZINC000379325535,N=C(CO)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000013544123,N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000001733659,O=C(O)CNCCO
ZINC000104861684,O=CC(=O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000003861737,OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
ZINC000001081506,OC[C@H]1N2CCC(CC2)C1(O)O
ZINC000139110667,C[C@H](O)[C@H](O)[C@H](O)C(=O)O
ZINC000219622136,CC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000306490178,C[C@]1(O)O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000003870120,OC[C@@H]1OC[C@@H](O)[C@@H]1O
ZINC000000399507,NC(=O)c1cnn(CCO)c1N
ZINC000013351710,Cn1c2nc(=O)[nH]c-2c(N)n(C)c1=O
ZINC000100161212,O[C@@H]1[C@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1O
ZINC000016837742,N[C@@H]1CNC(=O)C1
ZINC000014683709,Cn1cnc(=O)c2[nH]c(=O)[nH]c21
ZINC000257708279,CN[C@@H]1[C@H](O)CO[C@@H](O)[C@H]1O
ZINC000197396293,O=C1C[C@](O)(CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000307754642,CC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000008551361,O=C([C@@H](O)[C@H](O)CO)[C@H](O)CO
ZINC000114233688,NC(=O)[C@H](N)CS(=O)(=O)O
ZINC000263637700,CC[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@@H]1O
ZINC000013352821,N[C@H](CCOC(=O)C(=O)O)C(=O)O
ZINC000100890024,O[C@@H]1[C@H]2OC[C@@H](O2)[C@@H](O)[C@H]1O
ZINC000004097544,O[C@@H]1CO[C@@H](O)[C@H](O)[C@@H]1O
ZINC000004429660,O=C(O)CS(=O)(=O)O
ZINC000005566462,S=C1NNC(=S)NN1
ZINC000034883645,CO[C@@H]1O[C@H](CO)[C@@H](O)C[C@H]1N
ZINC000013353835,COC(=O)C[C@@H](O)[C@H](N)C(=O)OC
ZINC000095661125,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
ZINC000085975024,N=C1N[C@H](O)C[C@H]([C@H](N)C(=O)O)N1
ZINC000255964375,OC[C@@H]1N[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000388522243,N=C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000138566467,O[C@@H]1C[C@@]2(O)CC[C@@H](N2)[C@H]1O
ZINC000253674452,OC[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000000895967,N[C@@H](C[C@@H](O)C(=O)O)C(=O)O
ZINC000001531008,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000137678796,O=C[C@H](O)[C@@H]1OC[C@@H](O)[C@@H]1O
ZINC000138228564,NC1=CC(=O)[C@]2(CO)O[C@@H]2[C@H]1O
